년도,광역,기초,시구only,경찰서,연령,항목,인구수
2017,전남,나주시,나주시,전남나주경찰서,16~20세,남,3047
2017,전남,나주시,나주시,전남나주경찰서,16~20세,여,2954
2017,전남,나주시,나주시,전남나주경찰서,21~30세,남,6151
2017,전남,나주시,나주시,전남나주경찰서,21~30세,여,5543
2017,전남,나주시,나주시,전남나주경찰서,31~40세,남,7832
2017,전남,나주시,나주시,전남나주경찰서,31~40세,여,7012
2017,전남,나주시,나주시,전남나주경찰서,41~50세,남,8052
2017,전남,나주시,나주시,전남나주경찰서,41~50세,여,6315
2017,전남,나주시,나주시,전남나주경찰서,51~60세,남,8160
2017,전남,나주시,나주시,전남나주경찰서,51~60세,여,7486
2017,전남,나주시,나주시,전남나주경찰서,61~세,남,11617
2017,전남,나주시,나주시,전남나주경찰서,61~세,여,16640
2017,전남,나주시,나주시,전남나주경찰서,07~12세,남,2608
2017,전남,나주시,나주시,전남나주경찰서,07~12세,여,2377
2017,부산,남구,남구,광주남부경찰서,00~06세,남,7644
2017,부산,남구,남구,광주남부경찰서,00~06세,여,7046
2017,부산,남구,남구,광주남부경찰서,13~15세,남,3452
2017,부산,남구,남구,광주남부경찰서,13~15세,여,3019
2017,부산,남구,남구,광주남부경찰서,16~20세,남,7550
2017,부산,남구,남구,광주남부경찰서,16~20세,여,5370
2017,부산,남구,남구,광주남부경찰서,21~30세,남,16245
2017,부산,남구,남구,광주남부경찰서,21~30세,여,11384
2017,부산,남구,남구,광주남부경찰서,31~40세,남,17998
2017,부산,남구,남구,광주남부경찰서,31~40세,여,15663
2017,부산,남구,남구,광주남부경찰서,41~50세,남,20991
2017,부산,남구,남구,광주남부경찰서,41~50세,여,19232
2017,부산,남구,남구,광주남부경찰서,51~60세,남,21726
2017,부산,남구,남구,광주남부경찰서,51~60세,여,21569
2017,부산,남구,남구,광주남부경찰서,61~세,남,22017
2017,부산,남구,남구,광주남부경찰서,61~세,여,25498
2017,부산,남구,남구,광주남부경찰서,07~12세,남,6585
2017,부산,남구,남구,광주남부경찰서,07~12세,여,6055
2017,전북,남원시,남원시,전북남원경찰서,00~06세,남,1960
2017,전북,남원시,남원시,전북남원경찰서,00~06세,여,1800
2017,전북,남원시,남원시,전북남원경찰서,13~15세,남,1189
2017,전북,남원시,남원시,전북남원경찰서,13~15세,여,1129
2017,전북,남원시,남원시,전북남원경찰서,16~20세,남,2347
2017,전북,남원시,남원시,전북남원경찰서,16~20세,여,1768
2017,전북,남원시,남원시,전북남원경찰서,21~30세,남,3902
2017,전북,남원시,남원시,전북남원경찰서,21~30세,여,3130
2017,전북,남원시,남원시,전북남원경찰서,31~40세,남,3833
2017,전북,남원시,남원시,전북남원경찰서,31~40세,여,3792
2017,전북,남원시,남원시,전북남원경찰서,41~50세,남,6329
2017,전북,남원시,남원시,전북남원경찰서,41~50세,여,5676
2017,전북,남원시,남원시,전북남원경찰서,51~60세,남,6858
2017,전북,남원시,남원시,전북남원경찰서,51~60세,여,6389
2017,전북,남원시,남원시,전북남원경찰서,61~세,남,10473
2017,전북,남원시,남원시,전북남원경찰서,61~세,여,14834
2017,전북,남원시,남원시,전북남원경찰서,07~12세,남,2009
2017,전북,남원시,남원시,전북남원경찰서,07~12세,여,1864
2017,경남,남해군,남해군,경남남해경찰서,00~06세,남,626
2017,경남,남해군,남해군,경남남해경찰서,00~06세,여,556
2017,경남,남해군,남해군,경남남해경찰서,13~15세,남,498
2017,경남,남해군,남해군,경남남해경찰서,13~15세,여,411
2017,경남,남해군,남해군,경남남해경찰서,16~20세,남,1179
2017,경남,남해군,남해군,경남남해경찰서,16~20세,여,948
2017,경남,남해군,남해군,경남남해경찰서,21~30세,남,2081
2017,경남,남해군,남해군,경남남해경찰서,21~30세,여,1162
2017,경남,남해군,남해군,경남남해경찰서,31~40세,남,1702
2017,경남,남해군,남해군,경남남해경찰서,31~40세,여,1366
2017,경남,남해군,남해군,경남남해경찰서,41~50세,남,2894
2017,경남,남해군,남해군,경남남해경찰서,41~50세,여,2362
2017,경남,남해군,남해군,경남남해경찰서,51~60세,남,3894
2017,경남,남해군,남해군,경남남해경찰서,51~60세,여,3818
2017,경남,남해군,남해군,경남남해경찰서,61~세,남,7202
2017,경남,남해군,남해군,경남남해경찰서,61~세,여,10888
2017,경남,남해군,남해군,경남남해경찰서,07~12세,남,737
2017,경남,남해군,남해군,경남남해경찰서,07~12세,여,662
2017,충남,논산시,논산시,충남논산경찰서,00~06세,남,2870
2017,충남,논산시,논산시,충남논산경찰서,00~06세,여,2750
2017,충남,논산시,논산시,충남논산경찰서,13~15세,남,1639
2017,충남,논산시,논산시,충남논산경찰서,13~15세,여,1506
2017,충남,논산시,논산시,충남논산경찰서,16~20세,남,4527
2017,충남,논산시,논산시,충남논산경찰서,16~20세,여,3894
2017,충남,논산시,논산시,충남논산경찰서,21~30세,남,7989
2017,충남,논산시,논산시,충남논산경찰서,21~30세,여,6400
2017,충남,논산시,논산시,충남논산경찰서,31~40세,남,7111
2017,충남,논산시,논산시,충남논산경찰서,31~40세,여,6312
2017,충남,논산시,논산시,충남논산경찰서,41~50세,남,9232
2017,충남,논산시,논산시,충남논산경찰서,41~50세,여,7955
2017,충남,논산시,논산시,충남논산경찰서,51~60세,남,10467
2017,충남,논산시,논산시,충남논산경찰서,51~60세,여,9924
2017,충남,논산시,논산시,충남논산경찰서,61~세,남,15345
2017,충남,논산시,논산시,충남논산경찰서,61~세,여,20169
2017,충남,논산시,논산시,충남논산경찰서,07~12세,남,2922
2017,충남,논산시,논산시,충남논산경찰서,07~12세,여,2762
2017,충북,단양군,단양군,충북단양경찰서,00~06세,남,477
2017,충북,단양군,단양군,충북단양경찰서,00~06세,여,456
2017,충북,단양군,단양군,충북단양경찰서,13~15세,남,353
2017,충북,단양군,단양군,충북단양경찰서,13~15세,여,287
2017,충북,단양군,단양군,충북단양경찰서,16~20세,남,632
2017,충북,단양군,단양군,충북단양경찰서,16~20세,여,529
2017,충북,단양군,단양군,충북단양경찰서,21~30세,남,1263
2017,충북,단양군,단양군,충북단양경찰서,21~30세,여,915
2017,충북,단양군,단양군,충북단양경찰서,31~40세,남,1315
2017,충북,단양군,단양군,충북단양경찰서,31~40세,여,1078
2017,충북,단양군,단양군,충북단양경찰서,41~50세,남,2091
2017,충북,단양군,단양군,충북단양경찰서,41~50세,여,1830
2017,충북,단양군,단양군,충북단양경찰서,51~60세,남,3089
2017,충북,단양군,단양군,충북단양경찰서,51~60세,여,2928
2017,충북,단양군,단양군,충북단양경찰서,61~세,남,4417
2017,충북,단양군,단양군,충북단양경찰서,61~세,여,5654
2017,충북,단양군,단양군,충북단양경찰서,07~12세,남,591
2017,충북,단양군,단양군,충북단양경찰서,07~12세,여,506
2017,전남,담양군,담양군,전남담양경찰서,00~06세,남,931
2017,전남,담양군,담양군,전남담양경찰서,00~06세,여,904
2017,전남,담양군,담양군,전남담양경찰서,13~15세,남,446
2017,전남,담양군,담양군,전남담양경찰서,13~15세,여,405
2017,전남,담양군,담양군,전남담양경찰서,16~20세,남,1518
2017,전남,담양군,담양군,전남담양경찰서,16~20세,여,1309
2017,전남,담양군,담양군,전남담양경찰서,21~30세,남,2350
2017,전남,담양군,담양군,전남담양경찰서,21~30세,여,1956
2017,전남,담양군,담양군,전남담양경찰서,31~40세,남,2128
2017,전남,담양군,담양군,전남담양경찰서,31~40세,여,1828
2017,전남,담양군,담양군,전남담양경찰서,41~50세,남,3122
2017,전남,담양군,담양군,전남담양경찰서,41~50세,여,2337
2017,전남,담양군,담양군,전남담양경찰서,51~60세,남,3969
2017,전남,담양군,담양군,전남담양경찰서,51~60세,여,3676
2017,전남,담양군,담양군,전남담양경찰서,61~세,남,6442
2017,전남,담양군,담양군,전남담양경찰서,61~세,여,9013
2017,전남,담양군,담양군,전남담양경찰서,07~12세,남,725
2017,전남,담양군,담양군,전남담양경찰서,07~12세,여,722
2017,충남,당진시,당진시,충남당진경찰서,00~06세,남,6455
2017,충남,당진시,당진시,충남당진경찰서,00~06세,여,6203
2017,충남,당진시,당진시,충남당진경찰서,13~15세,남,2324
2017,충남,당진시,당진시,충남당진경찰서,13~15세,여,2056
2017,충남,당진시,당진시,충남당진경찰서,16~20세,남,4705
2017,충남,당진시,당진시,충남당진경찰서,16~20세,여,4174
2017,충남,당진시,당진시,충남당진경찰서,21~30세,남,11567
2017,충남,당진시,당진시,충남당진경찰서,21~30세,여,7738
2017,충남,당진시,당진시,충남당진경찰서,31~40세,남,15693
2017,충남,당진시,당진시,충남당진경찰서,31~40세,여,11899
2017,충남,당진시,당진시,충남당진경찰서,41~50세,남,14811
2017,충남,당진시,당진시,충남당진경찰서,41~50세,여,11458
2017,충남,당진시,당진시,충남당진경찰서,51~60세,남,13249
2017,충남,당진시,당진시,충남당진경찰서,51~60세,여,11247
2017,충남,당진시,당진시,충남당진경찰서,61~세,남,15727
2017,충남,당진시,당진시,충남당진경찰서,61~세,여,19419
2017,충남,당진시,당진시,충남당진경찰서,07~12세,남,5125
2017,충남,당진시,당진시,충남당진경찰서,07~12세,여,4658
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,00~06세,남,9659
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,00~06세,여,9176
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,13~15세,남,4895
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,13~15세,여,4780
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,16~20세,남,10909
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,16~20세,여,10541
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,21~30세,남,22397
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,21~30세,여,19533
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,31~40세,남,20721
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,31~40세,여,20658
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,41~50세,남,24847
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,41~50세,여,24646
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,51~60세,남,21780
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,51~60세,여,21590
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,61~세,남,22534
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,61~세,여,28093
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,07~12세,남,9411
2017,전북,전주시 덕진구,덕진구,전북전주덕진경찰서,07~12세,여,8654
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,00~06세,남,8247
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,00~06세,여,7745
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,13~15세,남,4138
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,13~15세,여,3691
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,16~20세,남,11139
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,16~20세,여,11300
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,21~30세,남,22925
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,21~30세,여,18992
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,31~40세,남,21095
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,31~40세,여,18849
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,41~50세,남,23586
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,41~50세,여,22139
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,51~60세,남,21511
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,51~60세,여,20052
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,61~세,남,19182
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,61~세,여,23899
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,07~12세,남,7942
2017,충남,천안시 동남구,동남구,충남천안동남경찰서,07~12세,여,7407
2017,강원,동해시,동해시,강원동해경찰서,00~06세,남,2666
2017,강원,동해시,동해시,강원동해경찰서,00~06세,여,2531
2017,강원,동해시,동해시,강원동해경찰서,13~15세,남,1465
2017,강원,동해시,동해시,강원동해경찰서,13~15세,여,1333
2017,강원,동해시,동해시,강원동해경찰서,16~20세,남,2737
2017,강원,동해시,동해시,강원동해경찰서,16~20세,여,2023
2017,강원,동해시,동해시,강원동해경찰서,21~30세,남,4970
2017,강원,동해시,동해시,강원동해경찰서,21~30세,여,3584
2017,강원,동해시,동해시,강원동해경찰서,31~40세,남,5919
2017,강원,동해시,동해시,강원동해경찰서,31~40세,여,5454
2017,강원,동해시,동해시,강원동해경찰서,41~50세,남,8129
2017,강원,동해시,동해시,강원동해경찰서,41~50세,여,7309
2017,강원,동해시,동해시,강원동해경찰서,51~60세,남,7736
2017,강원,동해시,동해시,강원동해경찰서,51~60세,여,7697
2017,강원,동해시,동해시,강원동해경찰서,61~세,남,9143
2017,강원,동해시,동해시,강원동해경찰서,61~세,여,11484
2017,강원,동해시,동해시,강원동해경찰서,07~12세,남,2582
2017,강원,동해시,동해시,강원동해경찰서,07~12세,여,2389
2017,경남,창원시 마산합포구,마산합포구,,00~06세,남,5183
2017,경남,창원시 마산합포구,마산합포구,,00~06세,여,4802
2017,경남,창원시 마산합포구,마산합포구,,13~15세,남,2147
2017,경남,창원시 마산합포구,마산합포구,,13~15세,여,2046
2017,경남,창원시 마산합포구,마산합포구,,16~20세,남,5377
