년도,광역,기초,경찰서,시구only,연령,성별,가구수
2017,경기,군포시,경기군포경찰서,군포시,61~세,남자,1830
2017,경기,군포시,경기군포경찰서,군포시,61~세,여자,4862
2017,경기,수원시 권선구,,권선구,16~20세,남자,43
2017,경기,수원시 권선구,,권선구,16~20세,여자,117
2017,경기,수원시 권선구,,권선구,21~30세,남자,3001
2017,경기,수원시 권선구,,권선구,21~30세,여자,2518
2017,경기,수원시 권선구,,권선구,31~40세,남자,5967
2017,경기,수원시 권선구,,권선구,31~40세,여자,3086
2017,경기,수원시 권선구,,권선구,41~50세,남자,4470
2017,경기,수원시 권선구,,권선구,41~50세,여자,2501
2017,경기,수원시 권선구,,권선구,51~60세,남자,3383
2017,경기,수원시 권선구,,권선구,51~60세,여자,2663
2017,경기,수원시 권선구,,권선구,61~세,남자,2658
2017,경기,수원시 권선구,,권선구,61~세,여자,5125
2017,충남,금산군,충남금산경찰서,금산군,16~20세,남자,66
2017,충남,금산군,충남금산경찰서,금산군,16~20세,여자,52
2017,충남,금산군,충남금산경찰서,금산군,21~30세,남자,881
2017,충남,금산군,충남금산경찰서,금산군,21~30세,여자,608
2017,충남,금산군,충남금산경찰서,금산군,31~40세,남자,328
2017,충남,금산군,충남금산경찰서,금산군,31~40세,여자,132
2017,충남,금산군,충남금산경찰서,금산군,41~50세,남자,502
2017,충남,금산군,충남금산경찰서,금산군,41~50세,여자,237
2017,충남,금산군,충남금산경찰서,금산군,51~60세,남자,798
2017,충남,금산군,충남금산경찰서,금산군,51~60세,여자,556
2017,충남,금산군,충남금산경찰서,금산군,61~세,남자,1154
2017,충남,금산군,충남금산경찰서,금산군,61~세,여자,2807
2017,부산,금정구,부산금정경찰서,금정구,16~20세,남자,462
2017,부산,금정구,부산금정경찰서,금정구,16~20세,여자,588
2017,부산,금정구,부산금정경찰서,금정구,21~30세,남자,4977
2017,부산,금정구,부산금정경찰서,금정구,21~30세,여자,4018
2017,부산,금정구,부산금정경찰서,금정구,31~40세,남자,2068
2017,부산,금정구,부산금정경찰서,금정구,31~40세,여자,1264
2017,부산,금정구,부산금정경찰서,금정구,41~50세,남자,1960
2017,부산,금정구,부산금정경찰서,금정구,41~50세,여자,1434
2017,부산,금정구,부산금정경찰서,금정구,51~60세,남자,2398
2017,부산,금정구,부산금정경찰서,금정구,51~60세,여자,2360
2017,부산,금정구,부산금정경찰서,금정구,61~세,남자,3044
2017,부산,금정구,부산금정경찰서,금정구,61~세,여자,7526
2017,서울,금천구,서울금천경찰서,금천구,16~20세,남자,47
2017,서울,금천구,서울금천경찰서,금천구,16~20세,여자,55
2017,서울,금천구,서울금천경찰서,금천구,21~30세,남자,2951
2017,서울,금천구,서울금천경찰서,금천구,21~30세,여자,2732
2017,서울,금천구,서울금천경찰서,금천구,31~40세,남자,4682
2017,서울,금천구,서울금천경찰서,금천구,31~40세,여자,2242
2017,서울,금천구,서울금천경찰서,금천구,41~50세,남자,3629
2017,서울,금천구,서울금천경찰서,금천구,41~50세,여자,1785
2017,서울,금천구,서울금천경찰서,금천구,51~60세,남자,3810
2017,서울,금천구,서울금천경찰서,금천구,51~60세,여자,2341
2017,서울,금천구,서울금천경찰서,금천구,61~세,남자,3186
2017,서울,금천구,서울금천경찰서,금천구,61~세,여자,5468
2017,부산,기장군,부산기장경찰서,기장군,16~20세,남자,32
2017,부산,기장군,부산기장경찰서,기장군,16~20세,여자,22
2017,부산,기장군,부산기장경찰서,기장군,21~30세,남자,815
2017,부산,기장군,부산기장경찰서,기장군,21~30세,여자,550
2017,부산,기장군,부산기장경찰서,기장군,31~40세,남자,1645
2017,부산,기장군,부산기장경찰서,기장군,31~40세,여자,813
2017,부산,기장군,부산기장경찰서,기장군,41~50세,남자,1431
2017,부산,기장군,부산기장경찰서,기장군,41~50세,여자,905
2017,부산,기장군,부산기장경찰서,기장군,51~60세,남자,1302
2017,부산,기장군,부산기장경찰서,기장군,51~60세,여자,1290
2017,부산,기장군,부산기장경찰서,기장군,61~세,남자,1596
2017,부산,기장군,부산기장경찰서,기장군,61~세,여자,3949
2017,경기,용인시 기흥구,,기흥구,16~20세,남자,112
2017,경기,용인시 기흥구,,기흥구,16~20세,여자,125
2017,경기,용인시 기흥구,,기흥구,21~30세,남자,3001
2017,경기,용인시 기흥구,,기흥구,21~30세,여자,2041
2017,경기,용인시 기흥구,,기흥구,31~40세,남자,3914
2017,경기,용인시 기흥구,,기흥구,31~40세,여자,1846
2017,경기,용인시 기흥구,,기흥구,41~50세,남자,3064
2017,경기,용인시 기흥구,,기흥구,41~50세,여자,1998
2017,경기,용인시 기흥구,,기흥구,51~60세,남자,2031
2017,경기,용인시 기흥구,,기흥구,51~60세,여자,2072
2017,경기,용인시 기흥구,,기흥구,61~세,남자,2052
2017,경기,용인시 기흥구,,기흥구,61~세,여자,5111
2017,전북,김제시,전북김제경찰서,김제시,16~20세,남자,27
2017,전북,김제시,전북김제경찰서,김제시,16~20세,여자,14
2017,전북,김제시,전북김제경찰서,김제시,21~30세,남자,280
2017,전북,김제시,전북김제경찰서,김제시,21~30세,여자,191
2017,전북,김제시,전북김제경찰서,김제시,31~40세,남자,469
2017,전북,김제시,전북김제경찰서,김제시,31~40세,여자,205
2017,전북,김제시,전북김제경찰서,김제시,41~50세,남자,706
2017,전북,김제시,전북김제경찰서,김제시,41~50세,여자,318
2017,전북,김제시,전북김제경찰서,김제시,51~60세,남자,1033
2017,전북,김제시,전북김제경찰서,김제시,51~60세,여자,725
2017,전북,김제시,전북김제경찰서,김제시,61~세,남자,1748
2017,전북,김제시,전북김제경찰서,김제시,61~세,여자,5422
2017,경북,김천시,경북김천경찰서,김천시,16~20세,남자,78
2017,경북,김천시,경북김천경찰서,김천시,16~20세,여자,111
2017,경북,김천시,경북김천경찰서,김천시,21~30세,남자,1321
2017,경북,김천시,경북김천경찰서,김천시,21~30세,여자,1132
2017,경북,김천시,경북김천경찰서,김천시,31~40세,남자,1422
2017,경북,김천시,경북김천경찰서,김천시,31~40세,여자,651
2017,경북,김천시,경북김천경찰서,김천시,41~50세,남자,1318
2017,경북,김천시,경북김천경찰서,김천시,41~50세,여자,697
2017,경북,김천시,경북김천경찰서,김천시,51~60세,남자,1676
2017,경북,김천시,경북김천경찰서,김천시,51~60세,여자,1279
2017,경북,김천시,경북김천경찰서,김천시,61~세,남자,2025
2017,경북,김천시,경북김천경찰서,김천시,61~세,여자,6064
2017,경기,김포시,경기김포경찰서,김포시,16~20세,남자,59
2017,경기,김포시,경기김포경찰서,김포시,16~20세,여자,54
2017,경기,김포시,경기김포경찰서,김포시,21~30세,남자,1569
2017,경기,김포시,경기김포경찰서,김포시,21~30세,여자,1026
2017,경기,김포시,경기김포경찰서,김포시,31~40세,남자,3769
2017,경기,김포시,경기김포경찰서,김포시,31~40세,여자,1676
2017,경기,김포시,경기김포경찰서,김포시,41~50세,남자,3624
2017,경기,김포시,경기김포경찰서,김포시,41~50세,여자,1917
2017,경기,김포시,경기김포경찰서,김포시,51~60세,남자,3328
2017,경기,김포시,경기김포경찰서,김포시,51~60세,여자,2424
2017,경기,김포시,경기김포경찰서,김포시,61~세,남자,2787
2017,경기,김포시,경기김포경찰서,김포시,61~세,여자,5507
2017,경남,김해시,경남김해서부경찰서,김해시,16~20세,남자,197
2017,경남,김해시,경남김해서부경찰서,김해시,16~20세,여자,165
2017,경남,김해시,경남김해서부경찰서,김해시,21~30세,남자,3591
2017,경남,김해시,경남김해서부경찰서,김해시,21~30세,여자,2441
2017,경남,김해시,경남김해서부경찰서,김해시,31~40세,남자,5996
2017,경남,김해시,경남김해서부경찰서,김해시,31~40세,여자,2564
2017,경남,김해시,경남김해서부경찰서,김해시,41~50세,남자,5919
2017,경남,김해시,경남김해서부경찰서,김해시,41~50세,여자,3202
2017,경남,김해시,경남김해서부경찰서,김해시,51~60세,남자,5184
2017,경남,김해시,경남김해서부경찰서,김해시,51~60세,여자,4343
2017,경남,김해시,경남김해서부경찰서,김해시,61~세,남자,4216
2017,경남,김해시,경남김해서부경찰서,김해시,61~세,여자,9422
2017,전남,나주시,전남나주경찰서,나주시,16~20세,남자,66
2017,전남,나주시,전남나주경찰서,나주시,16~20세,여자,58
2017,전남,나주시,전남나주경찰서,나주시,21~30세,남자,1069
2017,전남,나주시,전남나주경찰서,나주시,21~30세,여자,1007
2017,전남,나주시,전남나주경찰서,나주시,31~40세,남자,1422
2017,전남,나주시,전남나주경찰서,나주시,31~40세,여자,678
2017,전남,나주시,전남나주경찰서,나주시,41~50세,남자,1385
2017,전남,나주시,전남나주경찰서,나주시,41~50세,여자,778
2017,전남,나주시,전남나주경찰서,나주시,51~60세,남자,1420
2017,전남,나주시,전남나주경찰서,나주시,51~60세,여자,1102
2017,전남,나주시,전남나주경찰서,나주시,61~세,남자,1889
2017,전남,나주시,전남나주경찰서,나주시,61~세,여자,5140
2017,부산,남구,광주남부경찰서,남구,16~20세,남자,1381
2017,부산,남구,광주남부경찰서,남구,16~20세,여자,1536
2017,부산,남구,광주남부경찰서,남구,21~30세,남자,19835
2017,부산,남구,광주남부경찰서,남구,21~30세,여자,14627
2017,부산,남구,광주남부경찰서,남구,31~40세,남자,19354
2017,부산,남구,광주남부경찰서,남구,31~40세,여자,10721
2017,부산,남구,광주남부경찰서,남구,41~50세,남자,18723
2017,부산,남구,광주남부경찰서,남구,41~50세,여자,11054
2017,부산,남구,광주남부경찰서,남구,51~60세,남자,18601
2017,부산,남구,광주남부경찰서,남구,51~60세,여자,15732
2017,부산,남구,광주남부경찰서,남구,61~세,남자,18997
2017,부산,남구,광주남부경찰서,남구,61~세,여자,42232
2017,인천,남동구,인천남동경찰서,남동구,16~20세,남자,67
2017,인천,남동구,인천남동경찰서,남동구,16~20세,여자,94
2017,인천,남동구,인천남동경찰서,남동구,21~30세,남자,2889
2017,인천,남동구,인천남동경찰서,남동구,21~30세,여자,2620
2017,인천,남동구,인천남동경찰서,남동구,31~40세,남자,6036
2017,인천,남동구,인천남동경찰서,남동구,31~40세,여자,3209
2017,인천,남동구,인천남동경찰서,남동구,41~50세,남자,5750
2017,인천,남동구,인천남동경찰서,남동구,41~50세,여자,3314
2017,인천,남동구,인천남동경찰서,남동구,51~60세,남자,4971
2017,인천,남동구,인천남동경찰서,남동구,51~60세,여자,4386
2017,인천,남동구,인천남동경찰서,남동구,61~세,남자,4385
2017,인천,남동구,인천남동경찰서,남동구,61~세,여자,9753
2017,경기,남양주시,경기남양주경찰서,남양주시,16~20세,남자,86
2017,경기,남양주시,경기남양주경찰서,남양주시,16~20세,여자,115
2017,경기,남양주시,경기남양주경찰서,남양주시,21~30세,남자,1762
2017,경기,남양주시,경기남양주경찰서,남양주시,21~30세,여자,1393
2017,경기,남양주시,경기남양주경찰서,남양주시,31~40세,남자,4252
2017,경기,남양주시,경기남양주경찰서,남양주시,31~40세,여자,2108
2017,경기,남양주시,경기남양주경찰서,남양주시,41~50세,남자,5142
2017,경기,남양주시,경기남양주경찰서,남양주시,41~50세,여자,2931
2017,경기,남양주시,경기남양주경찰서,남양주시,51~60세,남자,5066
2017,경기,남양주시,경기남양주경찰서,남양주시,51~60세,여자,3912
2017,경기,남양주시,경기남양주경찰서,남양주시,61~세,남자,5000
2017,경기,남양주시,경기남양주경찰서,남양주시,61~세,여자,9959
2017,전북,남원시,전북남원경찰서,남원시,16~20세,남자,51
2017,전북,남원시,전북남원경찰서,남원시,16~20세,여자,27
2017,전북,남원시,전북남원경찰서,남원시,21~30세,남자,453
2017,전북,남원시,전북남원경찰서,남원시,21~30세,여자,266
2017,전북,남원시,전북남원경찰서,남원시,31~40세,남자,532
2017,전북,남원시,전북남원경찰서,남원시,31~40세,여자,258
2017,전북,남원시,전북남원경찰서,남원시,41~50세,남자,835
2017,전북,남원시,전북남원경찰서,남원시,41~50세,여자,399
2017,전북,남원시,전북남원경찰서,남원시,51~60세,남자,1050
2017,전북,남원시,전북남원경찰서,남원시,51~60세,여자,762
2017,전북,남원시,전북남원경찰서,남원시,61~세,남자,1520
2017,전북,남원시,전북남원경찰서,남원시,61~세,여자,4702
2017,경남,남해군,경남남해경찰서,남해군,16~20세,남자,6
2017,경남,남해군,경남남해경찰서,남해군,16~20세,여자,6
2017,경남,남해군,경남남해경찰서,남해군,21~30세,남자,152
2017,경남,남해군,경남남해경찰서,남해군,21~30세,여자,101
2017,경남,남해군,경남남해경찰서,남해군,31~40세,남자,152
2017,경남,남해군,경남남해경찰서,남해군,31~40세,여자,74
2017,경남,남해군,경남남해경찰서,남해군,41~50세,남자,290
2017,경남,남해군,경남남해경찰서,남해군,41~50세,여자,156
2017,경남,남해군,경남남해경찰서,남해군,51~60세,남자,582
2017,경남,남해군,경남남해경찰서,남해군,51~60세,여자,410
2017,경남,남해군,경남남해경찰서,남해군,61~세,남자,1101
2017,경남,남해군,경남남해경찰서,남해군,61~세,여자,3969
2017,서울,노원구,서울노원경찰서,노원구,16~20세,남자,485
2017,서울,노원구,서울노원경찰서,노원구,16~20세,여자,682
2017,서울,노원구,서울노원경찰서,노원구,21~30세,남자,4883
2017,서울,노원구,서울노원경찰서,노원구,21~30세,여자,4724
2017,서울,노원구,서울노원경찰서,노원구,31~40세,남자,3707
2017,서울,노원구,서울노원경찰서,노원구,31~40세,여자,2704
2017,서울,노원구,서울노원경찰서,노원구,41~50세,남자,3504
2017,서울,노원구,서울노원경찰서,노원구,41~50세,여자,3020
